,MouseID,pCAMKII_N,pPKCG_N,S6_N,ARC_N,GluR3_N,GluR4_N,P3525_N,pS6_N,CaNA_N,Genotype,Treatment,Behavior,class,Treatment information,Measurement,Subject
921,50810C_7,2.244842944,2.198800518,0.48108771200000006,0.108566755,0.200708785,0.121652014,0.293191576,0.108566755,1.8870714919999998,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",7,50810C
922,50810C_8,2.31567645,2.1569587969999997,0.479600054,0.109649711,0.193463965,0.118776003,0.282109784,0.109649711,1.898000268,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",8,50810C
923,50810C_9,2.295505751,2.123717482,0.469120275,0.10591116699999999,0.18905143300000002,0.111140531,0.27570000699999997,0.10591116699999999,1.846892169,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",9,50810C
924,50810C_10,2.066552636,2.022421949,0.48940397399999996,0.1,0.201986755,0.10350047300000001,0.29280983899999996,0.1,1.919583728,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",10,50810C
925,50810C_11,2.140163017,2.053606329,0.477431363,0.107119591,0.189948813,0.10758492300000001,0.295951605,0.107119591,1.905909725,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",11,50810C
926,50810C_12,2.045240625,1.926367713,0.442152466,0.105829596,0.18690583,0.10233183900000001,0.266098655,0.105829596,1.762780269,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",12,50810C
927,50810C_13,1.778949158,2.014671362,0.475586854,0.09589201900000001,0.186150235,0.10093896699999999,0.274413146,0.09589201900000001,1.805516432,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",13,50810C
928,50810C_14,1.8554383540000001,2.017631365,0.465723234,0.102308317,0.181997448,0.10544020400000001,0.279665932,0.102308317,1.7837837840000001,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",14,50810C
929,50810C_15,1.927825609,1.966621098,0.45989974899999997,0.10480747300000001,0.183299157,0.10241512900000001,0.263955343,0.10480747300000001,1.778195489,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",15,50810C
930,50810E_1,2.952034109,2.369041517,0.6869981209999999,0.118685574,0.231106555,0.133208041,0.340224386,0.118685574,1.7888262430000001,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",1,50810E
931,50810E_2,2.8708329630000002,2.264222433,0.680057948,0.113556583,0.227113167,0.132724132,0.316821753,0.113556583,1.8221986959999998,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",2,50810E
932,50810E_3,2.953239692,2.249591459,0.6752369540000001,0.10899880199999999,0.21543741100000002,0.131332389,0.307168537,0.10899880199999999,1.7199041290000001,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",3,50810E
933,50810E_4,2.590415575,2.306588775,0.609184353,0.114619537,0.21474524899999997,0.13569474199999998,0.33772092,0.114619537,1.831694151,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",4,50810E
934,50810E_5,2.580995137,2.266460678,0.615684544,0.116898404,0.212315162,0.133083205,0.335172515,0.116898404,1.80004414,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",5,50810E
935,50810E_6,2.6267050430000003,2.1863942709999997,0.588879528,0.11303004800000001,0.19966301600000003,0.126509407,0.316413929,0.11303004800000001,1.723392306,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",6,50810E
936,50810E_7,2.3466930809999997,2.210713942,0.559687831,0.108777339,0.19876674100000002,0.13324983099999999,0.318046055,0.108777339,1.741015512,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",7,50810E
937,50810E_8,2.440941101,2.102639575,0.538739081,0.10653247199999999,0.19825294300000001,0.122768705,0.315134827,0.10653247199999999,1.6935055069999998,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",8,50810E
938,50810E_9,2.44563336,2.1471947190000003,0.52758133,0.11004243300000001,0.190004715,0.114851485,0.307402169,0.11004243300000001,1.666760962,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",9,50810E
939,50810E_10,2.549541284,2.101191192,0.514859824,0.096257971,0.17458789600000002,0.107568283,0.279268439,0.096257971,1.625195524,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",10,50810E
940,50810E_11,2.6578171090000002,2.10695122,0.528780488,0.096219512,0.17939024399999998,0.108902439,0.287439024,0.096219512,1.6252439019999998,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",11,50810E
941,50810E_12,2.708087092,2.0839901480000003,0.531034483,0.100738916,0.175369458,0.10738916300000001,0.29027093600000003,0.100738916,1.618472906,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",12,50810E
942,50810E_13,2.213850416,2.045874338,0.518697956,0.098713096,0.180772142,0.101741105,0.291900076,0.098713096,1.611657835,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",13,50810E
943,50810E_14,2.2917053259999998,2.128058222,0.52725302,0.10219882300000001,0.18968721,0.10529575699999999,0.304738309,0.10219882300000001,1.688138743,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",14,50810E
944,50810E_15,2.332003799,2.160518599,0.527087514,0.106034882,0.187065905,0.10294798599999999,0.316869887,0.106034882,1.6147553630000002,Ts65Dn,Saline,C/S,t-CS-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",15,50810E
945,3421_1,3.2345226080000002,2.1711273319999997,0.7583130579999999,0.125535859,0.223380837,0.157687406,0.32336925,0.125535859,1.32255822,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",1,3421
946,3421_2,3.31909571,2.164451733,0.741672793,0.11813606300000001,0.216139795,0.15280212599999998,0.327489679,0.11813606300000001,1.237459707,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",2,3421
947,3421_3,3.4768631269999997,2.192569625,0.7372238520000001,0.119483971,0.208792426,0.149493384,0.315873983,0.119483971,1.213941642,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",3,3421
948,3421_4,2.903976722,2.297259155,0.674218228,0.129243111,0.22372428100000002,0.157468618,0.33736908600000004,0.129243111,1.264948377,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",4,3421
949,3421_5,3.049848773,2.252814225,0.687603069,0.12353911199999999,0.220836022,0.150785115,0.326521833,0.12353911199999999,1.221194522,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",5,3421
