,MouseID,pCAMKII_N,pPKCG_N,S6_N,ARC_N,GluR3_N,GluR4_N,P3525_N,pS6_N,CaNA_N,Genotype,Treatment,Behavior,class,Treatment information,Measurement,Subject
970,3425_11,Very Low,High,High,Moderate,Moderate,Moderate,High,Moderate,Low,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",11,3425
971,3425_12,Very Low,High,High,Moderate,Moderate,Moderate,High,Moderate,Low,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",12,3425
972,3425_13,Very Low,Moderate,Moderate,Low,Low,Low,High,Low,Low,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",13,3425
973,3425_14,Very Low,Moderate,Moderate,Moderate,Low,Moderate,High,Moderate,Low,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",14,3425
974,3425_15,Very Low,Moderate,Moderate,Moderate,Low,Moderate,High,Moderate,Low,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",15,3425
975,3426_1,Moderate,High,Very High,Moderate,Moderate,Moderate,High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",1,3426
976,3426_2,Moderate,High,Very High,Moderate,Moderate,Moderate,Very High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",2,3426
977,3426_3,Moderate,High,Very High,Moderate,Moderate,Moderate,Very High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",3,3426
978,3426_4,Moderate,High,High,Moderate,Moderate,Moderate,High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",4,3426
979,3426_5,Low,High,High,Moderate,Moderate,Moderate,High,Moderate,High,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",5,3426
980,3426_6,Moderate,High,High,Moderate,Moderate,Moderate,Very High,Moderate,High,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",6,3426
981,3426_7,Low,High,High,Moderate,Low,Moderate,Moderate,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",7,3426
982,3426_8,Low,High,High,Moderate,Moderate,Moderate,High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",8,3426
983,3426_9,Low,High,High,Moderate,Moderate,Moderate,High,Moderate,High,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",9,3426
984,3426_10,Low,High,Moderate,Moderate,Low,Low,High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",10,3426
985,3426_11,Low,High,High,Moderate,Low,Low,High,Moderate,High,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",11,3426
986,3426_12,Low,High,Moderate,Moderate,Low,Low,High,Moderate,High,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",12,3426
987,3426_13,,High,Moderate,Moderate,Low,Low,High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",13,3426
988,3426_14,,High,Moderate,Moderate,Low,Low,High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",14,3426
989,3426_15,,High,Moderate,Moderate,Low,Moderate,High,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",15,3426
990,3491_1,High,High,Moderate,High,Moderate,Moderate,Moderate,High,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",1,3491
991,3491_2,High,High,Moderate,High,Moderate,Moderate,High,High,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",2,3491
992,3491_3,High,High,Moderate,High,Moderate,High,Very High,High,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",3,3491
993,3491_4,High,High,Low,High,Low,Moderate,Moderate,High,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",4,3491
994,3491_5,High,High,Low,High,Moderate,Moderate,Moderate,High,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",5,3491
995,3491_6,High,High,Low,High,Moderate,Moderate,High,High,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",6,3491
996,3491_7,High,High,Low,Moderate,Low,Moderate,Moderate,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",7,3491
997,3491_8,High,High,Low,High,Low,Moderate,Moderate,High,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",8,3491
998,3491_9,High,High,Low,High,Low,Moderate,Moderate,High,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",9,3491
999,3491_10,High,High,Low,Moderate,Low,Low,Moderate,Moderate,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",10,3491
1000,3491_11,High,High,Low,Low,Low,Moderate,Low,Low,Moderate,Ts65Dn,Saline,S/C,t-SC-s,"Saline water (more commonly known as salt water) is water that contains a high concentration of dissolved salts (mainly NaCl). The salt concentration is usually expressed in parts per thousand (permille, ‰) or parts per million (ppm). The United States Geological Survey classifies saline water in three salinity categories. Salt concentration in slightly saline water is around 1,000 to 3,000 ppm (0.1–0.3%), in moderately saline water 3,000 to 10,000 ppm (0.3–1%) and in highly saline water 10,000 to 35,000 ppm (1–3.5%). Seawater has a salinity of roughly 35,000 ppm, equivalent to 35 grams of salt per one liter (or kilogram) of water. The saturation level is dependent on the temperature of the water. At 20 °C one liter of water can dissolve about 357 grams of salt, a concentration of 26.3%. At boiling (100 °C) the amount that can be dissolved in one liter of water increases to about 391 grams, a concentration of 28.1%.Some industries make use of saline water, such as mining and thermo-electric power.",11,3491
