CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,Views,postId,userId
0,42,DownVotes,22275,2,2619,7395,29556,11032
2,42,DownVotes,22275,2,2619,7395,29570,11032
5,42,DownVotes,22275,1,2619,7395,29571,11032
6,42,DownVotes,22275,1,2619,7395,29574,11032
3,42,DownVotes,22275,2,2619,7395,29586,11032
13,42,DownVotes,22275,0,2619,7395,29587,11032
4,42,DownVotes,22275,10,2619,7395,29614,11032
3,42,DownVotes,22275,1,2619,7395,29618,11032
0,42,DownVotes,22275,2,2619,7395,29620,11032
0,42,DownVotes,22275,5,2619,7395,29634,11032
8,42,DownVotes,22275,1,2619,7395,29635,11032
7,42,DownVotes,22275,1,2619,7395,29639,11032
18,42,DownVotes,22275,2,2619,7395,29649,11032
1,42,DownVotes,22275,1,2619,7395,29658,11032
0,42,DownVotes,22275,1,2619,7395,29666,11032
7,42,DownVotes,22275,4,2619,7395,29667,11032
0,42,DownVotes,22275,2,2619,7395,29686,11032
10,42,DownVotes,22275,6,2619,7395,29687,11032
0,42,DownVotes,22275,0,2619,7395,29694,11032
0,42,DownVotes,22275,0,2619,7395,29718,11032
4,42,DownVotes,22275,2,2619,7395,29721,11032
2,42,DownVotes,22275,2,2619,7395,29723,11032
0,42,DownVotes,22275,0,2619,7395,29725,11032
1,42,DownVotes,22275,0,2619,7395,29728,11032
3,42,DownVotes,22275,5,2619,7395,29735,11032
0,42,DownVotes,22275,1,2619,7395,29768,11032
0,42,DownVotes,22275,1,2619,7395,29769,11032
1,42,DownVotes,22275,1,2619,7395,29770,11032
8,42,DownVotes,22275,3,2619,7395,29771,11032
2,42,DownVotes,22275,0,2619,7395,29793,11032
0,42,DownVotes,22275,0,2619,7395,29807,11032
1,42,DownVotes,22275,0,2619,7395,29808,11032
0,42,DownVotes,22275,1,2619,7395,29809,11032
4,42,DownVotes,22275,3,2619,7395,29832,11032
7,42,DownVotes,22275,3,2619,7395,29837,11032
1,42,DownVotes,22275,1,2619,7395,29848,11032
0,42,DownVotes,22275,1,2619,7395,29855,11032
0,42,DownVotes,22275,1,2619,7395,29856,11032
5,42,DownVotes,22275,4,2619,7395,29857,11032
2,42,DownVotes,22275,0,2619,7395,29866,11032
2,42,DownVotes,22275,1,2619,7395,29868,11032
0,42,DownVotes,22275,1,2619,7395,29880,11032
4,42,DownVotes,22275,1,2619,7395,29885,11032
5,42,DownVotes,22275,3,2619,7395,29896,11032
5,42,DownVotes,22275,0,2619,7395,29898,11032
4,42,DownVotes,22275,2,2619,7395,29920,11032
0,42,DownVotes,22275,2,2619,7395,29921,11032
4,42,DownVotes,22275,3,2619,7395,29923,11032
2,42,DownVotes,22275,0,2619,7395,29924,11032
1,42,DownVotes,22275,1,2619,7395,29943,11032
0,42,DownVotes,22275,3,2619,7395,29969,11032
1,42,DownVotes,22275,-1,2619,7395,29970,11032
4,42,DownVotes,22275,1,2619,7395,29974,11032
5,42,DownVotes,22275,3,2619,7395,29975,11032
0,42,DownVotes,22275,3,2619,7395,29978,11032
0,42,DownVotes,22275,3,2619,7395,29998,11032
0,42,DownVotes,22275,2,2619,7395,30011,11032
6,42,DownVotes,22275,1,2619,7395,30017,11032
2,42,DownVotes,22275,2,2619,7395,30056,11032
3,42,DownVotes,22275,2,2619,7395,30057,11032
6,42,DownVotes,22275,12,2619,7395,30062,11032
0,42,DownVotes,22275,3,2619,7395,30063,11032
0,42,DownVotes,22275,1,2619,7395,30074,11032
2,42,DownVotes,22275,2,2619,7395,30078,11032
11,42,DownVotes,22275,0,2619,7395,30080,11032
2,42,DownVotes,22275,0,2619,7395,30081,11032
2,42,DownVotes,22275,2,2619,7395,30088,11032
10,42,DownVotes,22275,2,2619,7395,30132,11032
4,42,DownVotes,22275,0,2619,7395,30133,11032
0,42,DownVotes,22275,1,2619,7395,30135,11032
0,42,DownVotes,22275,5,2619,7395,30136,11032
0,42,DownVotes,22275,2,2619,7395,30137,11032
0,42,DownVotes,22275,0,2619,7395,30140,11032
4,42,DownVotes,22275,0,2619,7395,30144,11032
5,42,DownVotes,22275,2,2619,7395,30178,11032
1,42,DownVotes,22275,1,2619,7395,30179,11032
0,42,DownVotes,22275,1,2619,7395,30180,11032
1,42,DownVotes,22275,1,2619,7395,30181,11032
0,42,DownVotes,22275,2,2619,7395,30182,11032
3,42,DownVotes,22275,0,2619,7395,30213,11032
6,42,DownVotes,22275,0,2619,7395,30214,11032
8,42,DownVotes,22275,1,2619,7395,30216,11032
0,42,DownVotes,22275,3,2619,7395,30219,11032
0,42,DownVotes,22275,1,2619,7395,30234,11032
4,42,DownVotes,22275,3,2619,7395,30239,11032
4,42,DownVotes,22275,0,2619,7395,30250,11032
2,42,DownVotes,22275,3,2619,7395,30283,11032
9,42,DownVotes,22275,0,2619,7395,30285,11032
0,42,DownVotes,22275,0,2619,7395,30291,11032
3,42,DownVotes,22275,4,2619,7395,30302,11032
5,42,DownVotes,22275,1,2619,7395,30315,11032
2,42,DownVotes,22275,0,2619,7395,30316,11032
0,42,DownVotes,22275,1,2619,7395,30322,11032
0,42,DownVotes,22275,2,2619,7395,30324,11032
3,42,DownVotes,22275,5,2619,7395,30327,11032
0,42,DownVotes,22275,2,2619,7395,30334,11032
16,42,DownVotes,22275,2,2619,7395,30341,11032
1,42,DownVotes,22275,1,2619,7395,30342,11032
11,42,DownVotes,22275,0,2619,7395,30346,11032
1,42,DownVotes,22275,6,2619,7395,30368,11032
0,42,DownVotes,22275,0,2619,7395,30370,11032
2,42,DownVotes,22275,1,2619,7395,30372,11032
0,42,DownVotes,22275,0,2619,7395,30374,11032
1,42,DownVotes,22275,2,2619,7395,30399,11032
10,42,DownVotes,22275,4,2619,7395,30403,11032
0,42,DownVotes,22275,2,2619,7395,30442,11032
4,42,DownVotes,22275,3,2619,7395,30443,11032
3,42,DownVotes,22275,2,2619,7395,30444,11032
2,42,DownVotes,22275,4,2619,7395,30445,11032
0,42,DownVotes,22275,3,2619,7395,30446,11032
10,42,DownVotes,22275,13,2619,7395,30466,11032
0,42,DownVotes,22275,2,2619,7395,30479,11032
0,42,DownVotes,22275,1,2619,7395,30482,11032
1,42,DownVotes,22275,2,2619,7395,30515,11032
0,42,DownVotes,22275,2,2619,7395,30516,11032
4,42,DownVotes,22275,2,2619,7395,30517,11032
4,42,DownVotes,22275,2,2619,7395,30519,11032
3,42,DownVotes,22275,4,2619,7395,30520,11032
1,42,DownVotes,22275,1,2619,7395,30523,11032
1,42,DownVotes,22275,8,2619,7395,30531,11032
3,42,DownVotes,22275,3,2619,7395,30537,11032
0,42,DownVotes,22275,0,2619,7395,30542,11032
7,42,DownVotes,22275,0,2619,7395,30547,11032
11,42,DownVotes,22275,0,2619,7395,30558,11032
2,42,DownVotes,22275,1,2619,7395,30563,11032
0,42,DownVotes,22275,3,2619,7395,30577,11032
1,42,DownVotes,22275,1,2619,7395,30587,11032
5,42,DownVotes,22275,5,2619,7395,30595,11032
0,42,DownVotes,22275,0,2619,7395,30605,11032
2,42,DownVotes,22275,0,2619,7395,30606,11032
2,42,DownVotes,22275,1,2619,7395,30624,11032
3,42,DownVotes,22275,1,2619,7395,30647,11032
0,42,DownVotes,22275,1,2619,7395,30648,11032
0,42,DownVotes,22275,1,2619,7395,30659,11032
0,42,DownVotes,22275,1,2619,7395,30662,11032
0,42,DownVotes,22275,1,2619,7395,30663,11032
2,42,DownVotes,22275,0,2619,7395,30668,11032
2,42,DownVotes,22275,1,2619,7395,30669,11032
0,42,DownVotes,22275,2,2619,7395,30678,11032
10,42,DownVotes,22275,3,2619,7395,30681,11032
0,42,DownVotes,22275,1,2619,7395,30713,11032
5,42,DownVotes,22275,3,2619,7395,30714,11032
0,42,DownVotes,22275,1,2619,7395,30716,11032
5,42,DownVotes,22275,10,2619,7395,30756,11032
0,42,DownVotes,22275,1,2619,7395,30758,11032
8,42,DownVotes,22275,3,2619,7395,30767,11032
0,42,DownVotes,22275,4,2619,7395,30769,11032
4,42,DownVotes,22275,6,2619,7395,30775,11032
0,42,DownVotes,22275,2,2619,7395,30821,11032
7,42,DownVotes,22275,11,2619,7395,30847,11032
1,42,DownVotes,22275,4,2619,7395,30879,11032
2,42,DownVotes,22275,1,2619,7395,30932,11032
2,42,DownVotes,22275,2,2619,7395,30938,11032
2,42,DownVotes,22275,0,2619,7395,30943,11032
0,42,DownVotes,22275,1,2619,7395,30950,11032
5,42,DownVotes,22275,1,2619,7395,30980,11032
3,42,DownVotes,22275,2,2619,7395,30988,11032
3,42,DownVotes,22275,2,2619,7395,31007,11032
45,42,DownVotes,22275,6,2619,7395,31038,11032
0,42,DownVotes,22275,0,2619,7395,31048,11032
0,42,DownVotes,22275,1,2619,7395,31049,11032
0,42,DownVotes,22275,0,2619,7395,31050,11032
0,42,DownVotes,22275,0,2619,7395,31105,11032
0,42,DownVotes,22275,1,2619,7395,31107,11032
0,42,DownVotes,22275,0,2619,7395,31120,11032
0,42,DownVotes,22275,0,2619,7395,31130,11032
1,42,DownVotes,22275,6,2619,7395,31132,11032
7,42,DownVotes,22275,3,2619,7395,31136,11032
0,42,DownVotes,22275,0,2619,7395,31149,11032
0,42,DownVotes,22275,2,2619,7395,31154,11032
0,42,DownVotes,22275,1,2619,7395,31156,11032
2,42,DownVotes,22275,3,2619,7395,31162,11032
2,42,DownVotes,22275,2,2619,7395,31175,11032
3,42,DownVotes,22275,5,2619,7395,31210,11032
12,42,DownVotes,22275,0,2619,7395,31228,11032
8,42,DownVotes,22275,1,2619,7395,31230,11032
1,42,DownVotes,22275,1,2619,7395,31244,11032
13,42,DownVotes,22275,0,2619,7395,31248,11032
0,42,DownVotes,22275,1,2619,7395,31251,11032
1,42,DownVotes,22275,8,2619,7395,31258,11032
0,42,DownVotes,22275,4,2619,7395,31259,11032
3,42,DownVotes,22275,5,2619,7395,31271,11032
11,42,DownVotes,22275,0,2619,7395,31272,11032
3,42,DownVotes,22275,1,2619,7395,31304,11032
0,42,DownVotes,22275,0,2619,7395,31315,11032
6,42,DownVotes,22275,0,2619,7395,31316,11032
1,42,DownVotes,22275,2,2619,7395,31319,11032
1,42,DownVotes,22275,2,2619,7395,31323,11032
3,42,DownVotes,22275,1,2619,7395,31356,11032
0,42,DownVotes,22275,0,2619,7395,31369,11032
0,42,DownVotes,22275,1,2619,7395,31372,11032
6,42,DownVotes,22275,1,2619,7395,31376,11032
2,42,DownVotes,22275,1,2619,7395,31380,11032
9,42,DownVotes,22275,2,2619,7395,31383,11032
9,42,DownVotes,22275,5,2619,7395,31403,11032
0,42,DownVotes,22275,1,2619,7395,31414,11032
12,42,DownVotes,22275,3,2619,7395,31415,11032
0,42,DownVotes,22275,0,2619,7395,31420,11032
0,42,DownVotes,22275,1,2619,7395,31432,11032
1,42,DownVotes,22275,2,2619,7395,31446,11032
3,42,DownVotes,22275,0,2619,7395,31453,11032
3,42,DownVotes,22275,0,2619,7395,31461,11032
6,42,DownVotes,22275,4,2619,7395,31463,11032
9,42,DownVotes,22275,1,2619,7395,31464,11032
2,42,DownVotes,22275,4,2619,7395,31466,11032
0,42,DownVotes,22275,1,2619,7395,31481,11032
3,42,DownVotes,22275,0,2619,7395,31482,11032
2,42,DownVotes,22275,4,2619,7395,31489,11032
5,42,DownVotes,22275,4,2619,7395,31515,11032
1,42,DownVotes,22275,1,2619,7395,31518,11032
15,42,DownVotes,22275,1,2619,7395,31529,11032
2,42,DownVotes,22275,2,2619,7395,31543,11032
0,42,DownVotes,22275,0,2619,7395,31544,11032
0,42,DownVotes,22275,1,2619,7395,31545,11032
7,42,DownVotes,22275,1,2619,7395,31572,11032
6,42,DownVotes,22275,6,2619,7395,31584,11032
5,42,DownVotes,22275,0,2619,7395,31586,11032
0,42,DownVotes,22275,4,2619,7395,31587,11032
4,42,DownVotes,22275,1,2619,7395,31595,11032
3,42,DownVotes,22275,0,2619,7395,31596,11032
0,42,DownVotes,22275,0,2619,7395,31599,11032
0,42,DownVotes,22275,1,2619,7395,31625,11032
0,42,DownVotes,22275,4,2619,7395,31639,11032
4,42,DownVotes,22275,1,2619,7395,31651,11032
3,42,DownVotes,22275,1,2619,7395,31663,11032
1,42,DownVotes,22275,2,2619,7395,31668,11032
8,42,DownVotes,22275,1,2619,7395,31685,11032
3,42,DownVotes,22275,-1,2619,7395,31688,11032
2,42,DownVotes,22275,3,2619,7395,31695,11032
0,42,DownVotes,22275,0,2619,7395,31706,11032
7,42,DownVotes,22275,1,2619,7395,31715,11032
8,42,DownVotes,22275,2,2619,7395,31728,11032
0,42,DownVotes,22275,1,2619,7395,31730,11032
2,42,DownVotes,22275,4,2619,7395,31742,11032
1,42,DownVotes,22275,3,2619,7395,31760,11032
0,42,DownVotes,22275,1,2619,7395,31766,11032
3,42,DownVotes,22275,1,2619,7395,31787,11032
0,42,DownVotes,22275,1,2619,7395,31792,11032
0,42,DownVotes,22275,0,2619,7395,31794,11032
7,42,DownVotes,22275,0,2619,7395,31802,11032
1,42,DownVotes,22275,2,2619,7395,31808,11032
1,42,DownVotes,22275,2,2619,7395,31815,11032
0,42,DownVotes,22275,1,2619,7395,31848,11032
3,42,DownVotes,22275,9,2619,7395,31850,11032
8,42,DownVotes,22275,8,2619,7395,31853,11032
1,42,DownVotes,22275,2,2619,7395,31854,11032
0,42,DownVotes,22275,2,2619,7395,31856,11032
9,42,DownVotes,22275,2,2619,7395,31857,11032
0,42,DownVotes,22275,1,2619,7395,31863,11032
7,42,DownVotes,22275,4,2619,7395,31869,11032
0,42,DownVotes,22275,0,2619,7395,31889,11032
4,42,DownVotes,22275,1,2619,7395,31896,11032
2,42,DownVotes,22275,2,2619,7395,31931,11032
3,42,DownVotes,22275,2,2619,7395,31940,11032
0,42,DownVotes,22275,1,2619,7395,31946,11032
1,42,DownVotes,22275,1,2619,7395,31962,11032
2,42,DownVotes,22275,1,2619,7395,31963,11032
1,42,DownVotes,22275,2,2619,7395,31978,11032
5,42,DownVotes,22275,0,2619,7395,32009,11032
4,42,DownVotes,22275,3,2619,7395,32022,11032
8,42,DownVotes,22275,6,2619,7395,32024,11032
8,42,DownVotes,22275,0,2619,7395,32051,11032
10,42,DownVotes,22275,1,2619,7395,32053,11032
5,42,DownVotes,22275,4,2619,7395,32066,11032
0,42,DownVotes,22275,0,2619,7395,32067,11032
8,42,DownVotes,22275,5,2619,7395,32074,11032
3,42,DownVotes,22275,0,2619,7395,32104,11032
4,42,DownVotes,22275,4,2619,7395,32110,11032
0,42,DownVotes,22275,3,2619,7395,32111,11032
5,42,DownVotes,22275,0,2619,7395,32126,11032
2,42,DownVotes,22275,2,2619,7395,32142,11032
3,42,DownVotes,22275,1,2619,7395,32163,11032
4,42,DownVotes,22275,2,2619,7395,32165,11032
1,42,DownVotes,22275,2,2619,7395,32170,11032
7,42,DownVotes,22275,1,2619,7395,32178,11032
0,42,DownVotes,22275,0,2619,7395,32193,11032
2,42,DownVotes,22275,0,2619,7395,32207,11032
1,42,DownVotes,22275,3,2619,7395,32267,11032
0,42,DownVotes,22275,1,2619,7395,32268,11032
5,42,DownVotes,22275,1,2619,7395,32270,11032
1,42,DownVotes,22275,3,2619,7395,32280,11032
0,42,DownVotes,22275,2,2619,7395,32298,11032
3,42,DownVotes,22275,-1,2619,7395,32302,11032
2,42,DownVotes,22275,2,2619,7395,32326,11032
1,42,DownVotes,22275,1,2619,7395,32327,11032
2,42,DownVotes,22275,1,2619,7395,32328,11032
5,42,DownVotes,22275,6,2619,7395,32329,11032
0,42,DownVotes,22275,8,2619,7395,32333,11032
0,42,DownVotes,22275,2,2619,7395,32360,11032
0,42,DownVotes,22275,1,2619,7395,32372,11032
3,42,DownVotes,22275,4,2619,7395,32373,11032
8,42,DownVotes,22275,1,2619,7395,32390,11032
3,42,DownVotes,22275,0,2619,7395,32394,11032
16,42,DownVotes,22275,-1,2619,7395,32395,11032
2,42,DownVotes,22275,1,2619,7395,32404,11032
2,42,DownVotes,22275,2,2619,7395,32424,11032
14,42,DownVotes,22275,4,2619,7395,32434,11032
2,42,DownVotes,22275,1,2619,7395,32438,11032
11,42,DownVotes,22275,2,2619,7395,32448,11032
2,42,DownVotes,22275,0,2619,7395,32452,11032
0,42,DownVotes,22275,3,2619,7395,32479,11032
4,42,DownVotes,22275,1,2619,7395,32487,11032
0,42,DownVotes,22275,4,2619,7395,32490,11032
5,42,DownVotes,22275,2,2619,7395,32502,11032
0,42,DownVotes,22275,1,2619,7395,32503,11032
6,42,DownVotes,22275,1,2619,7395,32507,11032
5,42,DownVotes,22275,1,2619,7395,32529,11032
3,42,DownVotes,22275,2,2619,7395,32530,11032
0,42,DownVotes,22275,2,2619,7395,32540,11032
8,42,DownVotes,22275,0,2619,7395,32545,11032
6,42,DownVotes,22275,1,2619,7395,32558,11032
2,42,DownVotes,22275,2,2619,7395,32578,11032
0,42,DownVotes,22275,0,2619,7395,32583,11032
1,42,DownVotes,22275,3,2619,7395,32610,11032
3,42,DownVotes,22275,5,2619,7395,32611,11032
0,42,DownVotes,22275,1,2619,7395,32637,11032
3,42,DownVotes,22275,3,2619,7395,32639,11032
1,42,DownVotes,22275,1,2619,7395,32648,11032
2,42,DownVotes,22275,-3,2619,7395,32671,11032
0,42,DownVotes,22275,0,2619,7395,32674,11032
0,42,DownVotes,22275,1,2619,7395,32688,11032
3,42,DownVotes,22275,3,2619,7395,32700,11032
1,42,DownVotes,22275,4,2619,7395,32708,11032
6,42,DownVotes,22275,0,2619,7395,32709,11032
0,42,DownVotes,22275,2,2619,7395,32717,11032
8,42,DownVotes,22275,11,2619,7395,32742,11032
3,42,DownVotes,22275,1,2619,7395,32780,11032
4,42,DownVotes,22275,2,2619,7395,32786,11032
2,42,DownVotes,22275,0,2619,7395,32788,11032
0,42,DownVotes,22275,0,2619,7395,32807,11032
19,42,DownVotes,22275,1,2619,7395,32817,11032
0,42,DownVotes,22275,0,2619,7395,32829,11032
2,42,DownVotes,22275,0,2619,7395,32834,11032
4,42,DownVotes,22275,4,2619,7395,32836,11032
0,42,DownVotes,22275,2,2619,7395,32851,11032
3,42,DownVotes,22275,0,2619,7395,32865,11032
0,42,DownVotes,22275,0,2619,7395,32895,11032
0,42,DownVotes,22275,3,2619,7395,32898,11032
0,42,DownVotes,22275,-1,2619,7395,32899,11032
3,42,DownVotes,22275,1,2619,7395,32917,11032
6,42,DownVotes,22275,6,2619,7395,32923,11032
0,42,DownVotes,22275,2,2619,7395,32926,11032
0,42,DownVotes,22275,3,2619,7395,32927,11032
5,42,DownVotes,22275,1,2619,7395,32928,11032
0,42,DownVotes,22275,1,2619,7395,32932,11032
5,42,DownVotes,22275,0,2619,7395,32934,11032
0,42,DownVotes,22275,2,2619,7395,32937,11032
0,42,DownVotes,22275,1,2619,7395,32948,11032
2,42,DownVotes,22275,4,2619,7395,32950,11032
1,42,DownVotes,22275,1,2619,7395,32962,11032
0,42,DownVotes,22275,3,2619,7395,32977,11032
1,42,DownVotes,22275,3,2619,7395,32995,11032
11,42,DownVotes,22275,0,2619,7395,32996,11032
0,42,DownVotes,22275,1,2619,7395,33020,11032
3,42,DownVotes,22275,1,2619,7395,33031,11032
4,42,DownVotes,22275,2,2619,7395,33035,11032
0,42,DownVotes,22275,3,2619,7395,33072,11032
3,42,DownVotes,22275,4,2619,7395,33075,11032
3,42,DownVotes,22275,1,2619,7395,33095,11032
2,42,DownVotes,22275,4,2619,7395,33106,11032
15,42,DownVotes,22275,3,2619,7395,33138,11032
2,42,DownVotes,22275,1,2619,7395,33140,11032
4,42,DownVotes,22275,2,2619,7395,33143,11032
4,42,DownVotes,22275,1,2619,7395,33163,11032
0,42,DownVotes,22275,3,2619,7395,33166,11032
2,42,DownVotes,22275,1,2619,7395,33169,11032
2,42,DownVotes,22275,4,2619,7395,33186,11032
1,42,DownVotes,22275,1,2619,7395,33209,11032
4,42,DownVotes,22275,4,2619,7395,33229,11032
12,42,DownVotes,22275,7,2619,7395,33244,11032
0,42,DownVotes,22275,4,2619,7395,33245,11032
2,42,DownVotes,22275,0,2619,7395,33298,11032
0,42,DownVotes,22275,7,2619,7395,33302,11032
0,42,DownVotes,22275,2,2619,7395,33323,11032
4,42,DownVotes,22275,2,2619,7395,33374,11032
0,42,DownVotes,22275,2,2619,7395,33375,11032
0,42,DownVotes,22275,1,2619,7395,33390,11032
6,42,DownVotes,22275,2,2619,7395,33396,11032
2,42,DownVotes,22275,2,2619,7395,33397,11032
16,42,DownVotes,22275,5,2619,7395,33410,11032
3,42,DownVotes,22275,1,2619,7395,33442,11032
2,42,DownVotes,22275,1,2619,7395,33546,11032
0,42,DownVotes,22275,7,2619,7395,33550,11032
2,42,DownVotes,22275,7,2619,7395,33555,11032
0,42,DownVotes,22275,3,2619,7395,33608,11032
0,42,DownVotes,22275,2,2619,7395,33610,11032
2,42,DownVotes,22275,1,2619,7395,33613,11032
1,42,DownVotes,22275,2,2619,7395,33623,11032
1,42,DownVotes,22275,2,2619,7395,33631,11032
0,42,DownVotes,22275,1,2619,7395,33637,11032
4,42,DownVotes,22275,1,2619,7395,33641,11032
3,42,DownVotes,22275,1,2619,7395,33646,11032
0,42,DownVotes,22275,1,2619,7395,33669,11032
0,42,DownVotes,22275,1,2619,7395,33670,11032
1,42,DownVotes,22275,2,2619,7395,33677,11032
3,42,DownVotes,22275,5,2619,7395,33697,11032
7,42,DownVotes,22275,2,2619,7395,33710,11032
6,42,DownVotes,22275,1,2619,7395,33716,11032
0,42,DownVotes,22275,1,2619,7395,33718,11032
0,42,DownVotes,22275,0,2619,7395,33722,11032
0,42,DownVotes,22275,1,2619,7395,33723,11032
6,42,DownVotes,22275,0,2619,7395,33724,11032
2,42,DownVotes,22275,0,2619,7395,33727,11032
3,42,DownVotes,22275,3,2619,7395,33754,11032
15,42,DownVotes,22275,1,2619,7395,33756,11032
8,42,DownVotes,22275,12,2619,7395,33786,11032
0,42,DownVotes,22275,1,2619,7395,33798,11032
0,42,DownVotes,22275,2,2619,7395,33800,11032
1,42,DownVotes,22275,2,2619,7395,33807,11032
0,42,DownVotes,22275,3,2619,7395,33835,11032
8,42,DownVotes,22275,4,2619,7395,33836,11032
0,42,DownVotes,22275,0,2619,7395,33841,11032
7,42,DownVotes,22275,9,2619,7395,33848,11032
0,42,DownVotes,22275,0,2619,7395,33868,11032
1,42,DownVotes,22275,1,2619,7395,33890,11032
0,42,DownVotes,22275,1,2619,7395,33904,11032
9,42,DownVotes,22275,1,2619,7395,33926,11032
4,42,DownVotes,22275,5,2619,7395,33930,11032
2,42,DownVotes,22275,8,2619,7395,33935,11032
4,42,DownVotes,22275,2,2619,7395,33941,11032
7,42,DownVotes,22275,-2,2619,7395,33945,11032
1,42,DownVotes,22275,5,2619,7395,33953,11032
3,42,DownVotes,22275,6,2619,7395,33990,11032
3,42,DownVotes,22275,1,2619,7395,34007,11032
20,42,DownVotes,22275,8,2619,7395,34024,11032
0,42,DownVotes,22275,0,2619,7395,34029,11032
0,42,DownVotes,22275,0,2619,7395,34091,11032
5,42,DownVotes,22275,1,2619,7395,34109,11032
6,42,DownVotes,22275,2,2619,7395,34133,11032
5,42,DownVotes,22275,1,2619,7395,34138,11032
2,42,DownVotes,22275,1,2619,7395,34142,11032
4,42,DownVotes,22275,1,2619,7395,34153,11032
4,42,DownVotes,22275,1,2619,7395,34154,11032
2,42,DownVotes,22275,3,2619,7395,34171,11032
0,42,DownVotes,22275,1,2619,7395,34173,11032
6,42,DownVotes,22275,2,2619,7395,34178,11032
4,42,DownVotes,22275,1,2619,7395,34181,11032
1,42,DownVotes,22275,0,2619,7395,34190,11032
1,42,DownVotes,22275,1,2619,7395,34214,11032
0,42,DownVotes,22275,2,2619,7395,34215,11032
0,42,DownVotes,22275,1,2619,7395,34217,11032
11,42,DownVotes,22275,0,2619,7395,34227,11032
0,42,DownVotes,22275,2,2619,7395,34232,11032
2,42,DownVotes,22275,1,2619,7395,34249,11032
2,42,DownVotes,22275,1,2619,7395,34260,11032
2,42,DownVotes,22275,7,2619,7395,34261,11032
0,42,DownVotes,22275,0,2619,7395,34265,11032
2,42,DownVotes,22275,6,2619,7395,34270,11032
0,42,DownVotes,22275,2,2619,7395,34310,11032
1,42,DownVotes,22275,3,2619,7395,34313,11032
3,42,DownVotes,22275,1,2619,7395,34322,11032
0,42,DownVotes,22275,3,2619,7395,34366,11032
3,42,DownVotes,22275,0,2619,7395,34367,11032
5,42,DownVotes,22275,1,2619,7395,34370,11032
0,42,DownVotes,22275,1,2619,7395,34378,11032
1,42,DownVotes,22275,1,2619,7395,34393,11032
1,42,DownVotes,22275,1,2619,7395,34397,11032
5,42,DownVotes,22275,0,2619,7395,34398,11032
0,42,DownVotes,22275,0,2619,7395,34402,11032
1,42,DownVotes,22275,3,2619,7395,34427,11032
1,42,DownVotes,22275,3,2619,7395,34433,11032
0,42,DownVotes,22275,1,2619,7395,34447,11032
0,42,DownVotes,22275,3,2619,7395,34457,11032
4,42,DownVotes,22275,0,2619,7395,34460,11032
6,42,DownVotes,22275,2,2619,7395,34511,11032
0,42,DownVotes,22275,1,2619,7395,34514,11032
6,42,DownVotes,22275,3,2619,7395,34545,11032
1,42,DownVotes,22275,1,2619,7395,34556,11032
0,42,DownVotes,22275,1,2619,7395,34558,11032
0,42,DownVotes,22275,1,2619,7395,34581,11032
16,42,DownVotes,22275,6,2619,7395,34582,11032
2,42,DownVotes,22275,7,2619,7395,34585,11032
0,42,DownVotes,22275,2,2619,7395,34590,11032
15,42,DownVotes,22275,5,2619,7395,34617,11032
8,42,DownVotes,22275,0,2619,7395,34623,11032
2,42,DownVotes,22275,3,2619,7395,34635,11032
1,42,DownVotes,22275,0,2619,7395,34645,11032
0,42,DownVotes,22275,1,2619,7395,34655,11032
0,42,DownVotes,22275,2,2619,7395,34660,11032
6,42,DownVotes,22275,2,2619,7395,34664,11032
0,42,DownVotes,22275,1,2619,7395,34674,11032
0,42,DownVotes,22275,1,2619,7395,34675,11032
1,42,DownVotes,22275,2,2619,7395,34704,11032
5,42,DownVotes,22275,0,2619,7395,34707,11032
0,42,DownVotes,22275,1,2619,7395,34717,11032
2,42,DownVotes,22275,1,2619,7395,34730,11032
0,42,DownVotes,22275,3,2619,7395,34731,11032
6,42,DownVotes,22275,0,2619,7395,34733,11032
3,42,DownVotes,22275,1,2619,7395,34735,11032
0,42,DownVotes,22275,1,2619,7395,34737,11032
5,42,DownVotes,22275,2,2619,7395,34742,11032
1,42,DownVotes,22275,1,2619,7395,34744,11032
0,42,DownVotes,22275,2,2619,7395,34752,11032
3,42,DownVotes,22275,1,2619,7395,34764,11032
6,42,DownVotes,22275,0,2619,7395,34765,11032
0,42,DownVotes,22275,0,2619,7395,34780,11032
1,42,DownVotes,22275,0,2619,7395,34793,11032
4,42,DownVotes,22275,-1,2619,7395,34794,11032
6,42,DownVotes,22275,1,2619,7395,34808,11032
0,42,DownVotes,22275,0,2619,7395,34812,11032
3,42,DownVotes,22275,3,2619,7395,34815,11032
3,42,DownVotes,22275,1,2619,7395,34840,11032
0,42,DownVotes,22275,0,2619,7395,34868,11032
1,42,DownVotes,22275,4,2619,7395,34871,11032
0,42,DownVotes,22275,1,2619,7395,34898,11032
1,42,DownVotes,22275,1,2619,7395,34913,11032
2,42,DownVotes,22275,3,2619,7395,34934,11032
0,42,DownVotes,22275,2,2619,7395,34935,11032
3,42,DownVotes,22275,3,2619,7395,34958,11032
0,42,DownVotes,22275,2,2619,7395,35001,11032
8,42,DownVotes,22275,-1,2619,7395,35003,11032
1,42,DownVotes,22275,3,2619,7395,35011,11032
2,42,DownVotes,22275,3,2619,7395,35015,11032
0,42,DownVotes,22275,0,2619,7395,35022,11032
0,42,DownVotes,22275,1,2619,7395,35031,11032
0,42,DownVotes,22275,3,2619,7395,35034,11032
