,_id,category_code,city,country_code,founded_year,geopoint,latitude,longitude,name,number_of_employees,type,companies200,companies500,companies1000,companies2000,employees200,employees500,employees1000,employees2000
401,5cd453a1e74b56f50369c874,software,Raleigh,USA,2006,"{'type': 'Point', 'coordinates': [-78.647003, 35.786975]}",35.786975,-78.647003,KnowledgeTree,33,startup,1,1,3,3,33,33,38,38
402,5cd453a1e74b56f50369c875,web,West Hollywood,USA,2006,"{'type': 'Point', 'coordinates': [-118.373868, 34.090373]}",34.090373,-118.373868,IdiotsTrafficSchool,4,startup,1,1,1,3,4,4,4,24
403,5cd453a1e74b56f50369c876,web,Dania Beach,USA,2007,"{'type': 'Point', 'coordinates': [-80.137881, 26.052462]}",26.052462,-80.137881,Youcode,2,startup,1,1,1,1,2,2,2,2
404,5cd453a1e74b56f50369c877,software,San Francisco,USA,2009,"{'type': 'Point', 'coordinates': [-122.3998782, 37.7896292]}",37.7896292,-122.3998782,Macroaxis,8,startup,4,19,38,65,57,234,428,732
405,5cd453a1e74b56f50369c878,web,Durham,USA,2008,"{'type': 'Point', 'coordinates': [-78.9206, 36.0073]}",36.0073,-78.9206,StrawPoll,3,startup,1,3,3,3,3,41,41,41
406,5cd453a1e74b56f50369c879,web,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}",51.500152,-0.126236,Lingoloopy,3,startup,10,10,10,16,35,35,35,77
407,5cd453a1e74b56f50369c87a,web,Pittsford,USA,2006,"{'type': 'Point', 'coordinates': [-77.467129, 43.0594]}",43.0594,-77.467129,Techrigy,15,startup,1,1,1,1,15,15,15,15
408,5cd453a1e74b56f50369c87b,web,Longueuil,CAN,2005,"{'type': 'Point', 'coordinates': [-73.522883, 45.523535]}",45.523535,-73.522883,UNYK,25,startup,1,1,1,1,25,25,25,25
409,5cd453a1e74b56f50369c87c,web,Wayne,USA,2005,"{'type': 'Point', 'coordinates': [-75.377916, 40.043029]}",40.043029,-75.377916,BioWizard,8,startup,1,1,1,1,8,8,8,8
410,5cd453a1e74b56f50369c87d,web,Seattle,USA,2007,"{'type': 'Point', 'coordinates': [-122.278022, 47.683612]}",47.683612,-122.278022,Luminotes,1,startup,1,1,1,1,1,1,1,1
411,5cd453a1e74b56f50369c87e,web,Lipsheim,FRA,2005,"{'type': 'Point', 'coordinates': [7.664067, 48.491885]}",48.491885,7.664067,Inovatis,2,startup,1,1,1,1,2,2,2,2
412,5cd453a1e74b56f50369c87f,web,,AUS,2007,"{'type': 'Point', 'coordinates': [133.775136, -25.274398]}",-25.274398,133.775136,Diabetic Days,1,startup,1,1,1,1,1,1,1,1
413,5cd453a1e74b56f50369c880,web,Saint-Petersburg,RUS,2007,"{'type': 'Point', 'coordinates': [30.23279, 60.022133]}",60.022133,30.23279,Gimeney,1,startup,1,1,1,1,1,1,1,1
414,5cd453a1e74b56f50369c881,games_video,Tucson,USA,2008,"{'type': 'Point', 'coordinates': [-110.958319, 32.240301]}",32.240301,-110.958319,Rekatu,5,startup,1,1,1,1,5,5,5,5
415,5cd453a1e74b56f50369c882,software,Glasgow,GBR,2006,"{'type': 'Point', 'coordinates': [-4.271165, 55.862878]}",55.862878,-4.271165,MakeUseOf,50,startup,1,1,1,1,50,50,50,50
416,5cd453a1e74b56f50369c883,games_video,Tel Aviv,ISR,2008,"{'type': 'Point', 'coordinates': [34.7595, 32.0554]}",32.0554,34.7595,Jinni,35,startup,8,8,8,8,69,69,69,69
417,5cd453a1e74b56f50369c884,web,Mangalore,IND,2008,"{'type': 'Point', 'coordinates': [74.84256, 12.86936]}",12.86936,74.84256,Park Hill,10,startup,1,1,1,1,10,10,10,10
418,5cd453a1e74b56f50369c885,web,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.401537, 37.773727]}",37.773727,-122.401537,RemindBlast,5,startup,1,2,16,71,5,15,166,2057
419,5cd453a1e74b56f50369c886,web,San Francisco,USA,2006,"{'type': 'Point', 'coordinates': [-122.397884, 37.787204]}",37.787204,-122.397884,Yoono,10,startup,4,12,38,63,79,197,468,719
420,5cd453a1e74b56f50369c887,web,Akron,USA,2008,"{'type': 'Point', 'coordinates': [-81.473725, 41.143544]}",41.143544,-81.473725,CogCog,2,startup,1,1,1,1,2,2,2,2
421,5cd453a1e74b56f50369c888,web,San Francisco,USA,2009,"{'type': 'Point', 'coordinates': [-122.416804, 37.754332]}",37.754332,-122.416804,Supercool School,3,startup,1,5,7,9,3,32,65,74
422,5cd453a1e74b56f50369c889,web,,USA,2005,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}",37.269175,-119.306607,Musopen,5,startup,6,6,6,6,40,40,40,40
423,5cd453a1e74b56f50369c88a,games_video,Daly City,USA,2007,"{'type': 'Point', 'coordinates': [-122.464349, 37.652325]}",37.652325,-122.464349,FantasyBook,3,startup,1,1,1,1,3,3,3,3
424,5cd453a1e74b56f50369c88b,web,Hamburg,DEU,2006,"{'type': 'Point', 'coordinates': [9.926475, 53.563564]}",53.563564,9.926475,zweitgeist,21,startup,1,1,1,2,21,21,21,34
425,5cd453a1e74b56f50369c88c,web,Cherry Hill,USA,2008,"{'type': 'Point', 'coordinates': [-75.024335, 39.928792]}",39.928792,-75.024335,uLiken,2,startup,1,1,1,1,2,2,2,2
426,5cd453a1e74b56f50369c88d,software,Hamburg,DEU,2007,"{'type': 'Point', 'coordinates': [9.997669, 53.550572]}",53.550572,9.997669,allyve,11,startup,1,1,1,3,11,11,11,17
427,5cd453a1e74b56f50369c88e,web,Southport,USA,2006,"{'type': 'Point', 'coordinates': [-73.34415, 41.137996]}",41.137996,-73.34415,Your Survival,10,startup,1,1,1,1,10,10,10,10
428,5cd453a1e74b56f50369c88f,software,Oakland,USA,2006,"{'type': 'Point', 'coordinates': [-122.270677, 37.804436]}",37.804436,-122.270677,EADOC,6,startup,1,1,2,2,6,6,8,8
429,5cd453a1e74b56f50369c890,web,Cologne,DEU,2008,"{'type': 'Point', 'coordinates': [6.9280123, 50.9508924]}",50.9508924,6.9280123,FRoSP,2,startup,1,1,1,1,2,2,2,2
430,5cd453a1e74b56f50369c891,web,New York,USA,2007,"{'type': 'Point', 'coordinates': [-73.9513502, 40.7717776]}",40.7717776,-73.9513502,WebVet,6,startup,1,3,3,5,6,15,15,36
431,5cd453a1e74b56f50369c892,games_video,Santa Clara,USA,2011,"{'type': 'Point', 'coordinates': [-122.387799, 37.760524]}",37.760524,-122.387799,Fuzz,6,startup,1,1,4,10,6,6,21,60
432,5cd453a1e74b56f50369c893,web,New York,USA,2008,"{'type': 'Point', 'coordinates': [-73.963158, 40.798345]}",40.798345,-73.963158,College Mogul,9,startup,1,1,1,2,9,9,9,9
433,5cd453a1e74b56f50369c894,games_video,Stockholm,USA,2007,"{'type': 'Point', 'coordinates': [18.064488, 59.332788]}",59.332788,18.064488,Posh24,5,startup,4,4,5,6,27,27,33,42
434,5cd453a1e74b56f50369c895,web,Manhattan Beach,USA,2007,"{'type': 'Point', 'coordinates': [-118.418098, 33.901121]}",33.901121,-118.418098,Streamy,4,startup,1,1,1,2,4,4,4,21
435,5cd453a1e74b56f50369c896,web,Edinburgh,GBR,2005,"{'type': 'Point', 'coordinates': [-3.182321, 55.96229]}",55.96229,-3.182321,Textensor,3,startup,1,1,1,1,3,3,3,3
436,5cd453a1e74b56f50369c897,software,Santa Clara,USA,2007,"{'type': 'Point', 'coordinates': [-121.978821, 37.398476]}",37.398476,-121.978821,rVita,6,startup,1,1,1,3,6,6,6,82
437,5cd453a1e74b56f50369c898,web,Miami,USA,2007,"{'type': 'Point', 'coordinates': [-80.190262, 25.774252]}",25.774252,-80.190262,DealQUE,3,startup,1,1,1,1,3,3,3,3
438,5cd453a1e74b56f50369c899,games_video,Burbank,USA,2007,"{'type': 'Point', 'coordinates': [-118.335292, 34.155869]}",34.155869,-118.335292,MeFeedia,13,startup,1,1,1,1,13,13,13,13
439,5cd453a1e74b56f50369c89a,web,,PRT,2008,"{'type': 'Point', 'coordinates': [-8.224454, 39.399872]}",39.399872,-8.224454,Moosti,2,startup,1,1,1,1,2,2,2,2
440,5cd453a1e74b56f50369c89b,web,Hyderabad,IND,2008,"{'type': 'Point', 'coordinates': [78.486671, 17.385044]}",17.385044,78.486671,SmashingFeeds,1,startup,1,1,1,1,1,1,1,1
441,5cd453a1e74b56f50369c89c,web,,USA,2006,"{'type': 'Point', 'coordinates': [-104.799537, 39.942861]}",39.942861,-104.799537,Dizzot,1,startup,1,1,1,1,1,1,1,1
442,5cd453a1e74b56f50369c89d,software,Calgary,CAN,2007,"{'type': 'Point', 'coordinates': [-114.113778, 50.957706]}",50.957706,-114.113778,Crowded Games,5,startup,1,1,1,1,5,5,5,5
443,5cd453a1e74b56f50369c89e,software,Bucharest,ROM,2006,"{'type': 'Point', 'coordinates': [24.96676, 45.943161]}",45.943161,24.96676,Envient,7,startup,1,1,1,1,7,7,7,7
444,5cd453a1e74b56f50369c89f,games_video,El Segundo,USA,2007,"{'type': 'Point', 'coordinates': [-118.251343, 34.048857]}",34.048857,-118.251343,Sometrics,35,startup,1,2,6,8,35,70,158,167
445,5cd453a1e74b56f50369c8a0,web,Hamburg,DEU,2008,"{'type': 'Point', 'coordinates': [9.966419, 53.561185]}",53.561185,9.966419,Jupidi,3,startup,1,1,2,4,3,3,8,22
446,5cd453a1e74b56f50369c8a1,web,Burlingame,USA,2007,"{'type': 'Point', 'coordinates': [-122.343281, 37.580273]}",37.580273,-122.343281,WujWuj,5,startup,1,2,2,5,5,17,17,30
447,5cd453a1e74b56f50369c8a2,web,London,GBR,2008,"{'type': 'Point', 'coordinates': [-0.150417, 51.517076]}",51.517076,-0.150417,Worship Journal,3,startup,1,2,3,5,3,5,12,69
448,5cd453a1e74b56f50369c8a3,web,Burlington,CAN,2008,"{'type': 'Point', 'coordinates': [-79.824384, 43.366842]}",43.366842,-79.824384,Mangaroo Media,3,startup,1,1,1,1,3,3,3,3
449,5cd453a1e74b56f50369c8a4,web,Turin,ITA,2007,"{'type': 'Point', 'coordinates': [7.621495, 45.072106]}",45.072106,7.621495,Myminutes,5,startup,1,1,1,1,5,5,5,5
450,5cd453a1e74b56f50369c8a5,web,Houston,USA,2008,"{'type': 'Point', 'coordinates': [-95.390758, 29.735082]}",29.735082,-95.390758,Mouth Watering Media,10,startup,1,1,1,1,10,10,10,10
451,5cd453a1e74b56f50369c8a6,software,Palo Alto,USA,2007,"{'type': 'Point', 'coordinates': [-122.073003, 37.400465]}",37.400465,-122.073003,Olark,14,startup,3,3,4,7,28,28,33,48
452,5cd453a1e74b56f50369c8a7,web,Arlington,USA,2007,"{'type': 'Point', 'coordinates': [-71.190746, 42.424824]}",42.424824,-71.190746,Viridus,5,startup,1,1,2,2,5,5,15,15
453,5cd453a1e74b56f50369c8a8,web,Raleigh,USA,2008,"{'type': 'Point', 'coordinates': [-78.643414, 35.779748]}",35.779748,-78.643414,Blazing Bid,1,startup,2,2,3,3,5,5,38,38
454,5cd453a1e74b56f50369c8a9,games_video,Emeryville,USA,2005,"{'type': 'Point', 'coordinates': [-122.289498, 37.848641]}",37.848641,-122.289498,Fliqz,25,startup,1,2,2,5,25,35,35,68
455,5cd453a1e74b56f50369c8aa,web,San Francisco,USA,2006,"{'type': 'Point', 'coordinates': [-122.3957917, 37.7764671]}",37.7764671,-122.3957917,Flixya,4,startup,4,8,22,57,29,65,233,1982
456,5cd453a1e74b56f50369c8ab,software,Sunnyvale,USA,2006,"{'type': 'Point', 'coordinates': [-122.038205, 37.372509]}",37.372509,-122.038205,Porvus,15,startup,1,3,3,4,15,17,17,17
457,5cd453a1e74b56f50369c8ac,software,Birmingham,USA,2006,"{'type': 'Point', 'coordinates': [-86.832419, 33.466163]}",33.466163,-86.832419,Symora Networks,2,startup,1,1,1,1,2,2,2,2
458,5cd453a1e74b56f50369c8ad,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.410217, 37.771927]}",37.771927,-122.410217,Infectious,4,startup,2,4,22,63,16,76,1492,1950
459,5cd453a1e74b56f50369c8ae,software,Austin,USA,2006,"{'type': 'Point', 'coordinates': [-97.748714, 30.39791]}",30.39791,-97.748714,Identyx,5,startup,1,2,2,2,5,44,44,44
460,5cd453a1e74b56f50369c8af,web,Portland,USA,2007,"{'type': 'Point', 'coordinates': [-122.641624, 45.577318]}",45.577318,-122.641624,toonlet,2,startup,1,1,1,1,2,2,2,2
461,5cd453a1e74b56f50369c8b0,games_video,Manville,USA,2006,"{'type': 'Point', 'coordinates': [-74.600858, 40.531199]}",40.531199,-74.600858,itMayBe Media,3,startup,1,1,1,1,3,3,3,3
462,5cd453a1e74b56f50369c8b1,games_video,Burbank,USA,2007,"{'type': 'Point', 'coordinates': [-118.312902, 34.169493]}",34.169493,-118.312902,Open Television Network,3,startup,1,1,1,1,3,3,3,3
463,5cd453a1e74b56f50369c8b2,web,Durham,USA,2008,"{'type': 'Point', 'coordinates': [-79.266246, 36.0966]}",36.0966,-79.266246,Spoonflower,35,startup,1,1,1,1,35,35,35,35
464,5cd453a1e74b56f50369c8b3,games_video,Whistler,USA,2008,"{'type': 'Point', 'coordinates': [-122.96391, 50.123306]}",50.123306,-122.96391,hearwhere,2,startup,2,2,2,2,3,3,3,3
465,5cd453a1e74b56f50369c8b4,web,Kent,GBR,2008,"{'type': 'Point', 'coordinates': [0.257568, 51.125693]}",51.125693,0.257568,Socruise,5,startup,1,1,1,1,5,5,5,5
466,5cd453a1e74b56f50369c8b5,web,London,GBR,2008,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}",51.500152,-0.126236,Phreadz,1,startup,10,10,10,16,35,35,35,77
467,5cd453a1e74b56f50369c8b6,software,Qu̩bec,CAN,2008,"{'type': 'Point', 'coordinates': [-71.20097, 46.898577]}",46.898577,-71.20097,Ovologic,1,startup,1,1,1,1,1,1,1,1
468,5cd453a1e74b56f50369c8b7,web,Athens,GRC,2007,"{'type': 'Point', 'coordinates': [23.803793, 38.07555]}",38.07555,23.803793,urlBorg,1,startup,1,1,1,1,1,1,1,1
469,5cd453a1e74b56f50369c8b8,software,Toronto,CAN,2007,"{'type': 'Point', 'coordinates': [-79.386755, 43.670233]}",43.670233,-79.386755,Monkey in your Soul,1,startup,4,4,4,5,13,13,13,63
470,5cd453a1e74b56f50369c8b9,games_video,Palmetto,USA,2006,"{'type': 'Point', 'coordinates': [-84.720134, 33.553846]}",33.553846,-84.720134,Pangaeaa Enterprises,3,startup,1,1,1,1,3,3,3,3
471,5cd453a1e74b56f50369c8ba,web,Madison Heights,USA,2008,"{'type': 'Point', 'coordinates': [-83.14483, 42.51214]}",42.51214,-83.14483,wagehub,1,startup,1,1,1,1,1,1,1,1
472,5cd453a1e74b56f50369c8bb,web,Montreal,CAN,2006,"{'type': 'Point', 'coordinates': [-73.609532, 45.539065]}",45.539065,-73.609532,Artifex Animation Studios,15,startup,1,1,1,1,15,15,15,15
473,5cd453a1e74b56f50369c8bc,games_video,San Diego,USA,2005,"{'type': 'Point', 'coordinates': [-116.995957, 33.228284]}",33.228284,-116.995957,The Television Writers Vault,3,startup,1,1,1,1,3,3,3,3
474,5cd453a1e74b56f50369c8bd,software,New Port Richey,USA,2006,"{'type': 'Point', 'coordinates': [-82.728466, 28.262756]}",28.262756,-82.728466,DisputeSuite,11,startup,1,1,1,1,11,11,11,11
475,5cd453a1e74b56f50369c8be,web,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.437262, 37.78597]}",37.78597,-122.437262,SFentrepreneur,2,startup,1,1,2,27,2,2,14,195
476,5cd453a1e74b56f50369c8bf,games_video,Palo Alto,USA,2006,"{'type': 'Point', 'coordinates': [-122.151198, 37.44296]}",37.44296,-122.151198,Hive7,5,startup,2,4,18,25,10,17,92,137
477,5cd453a1e74b56f50369c8c0,software,Bangalore,IND,2008,"{'type': 'Point', 'coordinates': [77.653739, 12.975531]}",12.975531,77.653739,Manam Infotech,20,startup,1,1,1,1,20,20,20,20
478,5cd453a1e74b56f50369c8c1,software,Toronto,CAN,2007,"{'type': 'Point', 'coordinates': [-79.31364, 43.67736]}",43.67736,-79.31364,postica,1,startup,1,1,1,1,1,1,1,1
479,5cd453a1e74b56f50369c8c2,web,Chicago,USA,2008,"{'type': 'Point', 'coordinates': [-87.66831, 42.010632]}",42.010632,-87.66831,DormTrader,1,startup,1,1,1,1,1,1,1,1
480,5cd453a1e74b56f50369c8c3,web,Austin,USA,2008,"{'type': 'Point', 'coordinates': [-97.763987, 30.275261]}",30.275261,-97.763987,Ucareer,6,startup,1,1,1,8,6,6,6,46
481,5cd453a1e74b56f50369c8c4,web,Scarborough,GBR,2008,"{'type': 'Point', 'coordinates': [-0.469586, 54.211373]}",54.211373,-0.469586,MESOMOCO,4,startup,1,1,1,1,4,4,4,4
482,5cd453a1e74b56f50369c8c5,web,London,GBR,2008,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}",51.500152,-0.126236,Sazell,2,startup,10,10,10,16,35,35,35,77
483,5cd453a1e74b56f50369c8c6,web,Clifton Hill,AUS,2007,"{'type': 'Point', 'coordinates': [145.001001, -37.79249]}",-37.79249,145.001001,Docoloco,2,startup,1,1,1,1,2,2,2,2
484,5cd453a1e74b56f50369c8c7,web,,USA,2008,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",37.09024,-95.712891,Wazzala,1,startup,5,5,5,5,35,35,35,35
485,5cd453a1e74b56f50369c8c8,web,Waltham,USA,2006,"{'type': 'Point', 'coordinates': [-71.239247, 42.389781]}",42.389781,-71.239247,earth album,1,startup,1,1,1,1,1,1,1,1
486,5cd453a1e74b56f50369c8c9,software,Bellevue,USA,2008,"{'type': 'Point', 'coordinates': [-122.132013, 47.584975]}",47.584975,-122.132013,NitroDesk,8,startup,1,1,1,1,8,8,8,8
487,5cd453a1e74b56f50369c8ca,web,Leamington Spa,GBR,2007,"{'type': 'Point', 'coordinates': [-1.5357872, 52.2919851]}",52.2919851,-1.5357872,ArtFlock,1,startup,1,1,1,1,1,1,1,1
488,5cd453a1e74b56f50369c8cb,web,San Jose,USA,2007,"{'type': 'Point', 'coordinates': [-122.087471, 37.419041]}",37.419041,-122.087471,Crowd Science,25,startup,1,1,1,2,25,25,25,28
489,5cd453a1e74b56f50369c8cc,software,Boulder,USA,2006,"{'type': 'Point', 'coordinates': [-105.227764, 40.031015]}",40.031015,-105.227764,SurveyGizmo,47,startup,1,1,1,1,47,47,47,47
490,5cd453a1e74b56f50369c8cd,software,,CAN,2007,"{'type': 'Point', 'coordinates': [-106.346771, 56.130366]}",56.130366,-106.346771,Coolboysoft,4,startup,1,1,1,1,4,4,4,4
491,5cd453a1e74b56f50369c8ce,web,Toronto,CAN,2007,"{'type': 'Point', 'coordinates': [-79.399538, 43.712309]}",43.712309,-79.399538,Crowd Science,25,startup,2,2,2,2,40,40,40,40
492,5cd453a1e74b56f50369c8cf,software,New York,USA,2008,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}",40.757929,-73.985506,Pinch Media,6,startup,3,14,19,45,25,138,229,506
493,5cd453a1e74b56f50369c8d0,web,New York,USA,2007,"{'type': 'Point', 'coordinates': [-73.991924, 40.728623]}",40.728623,-73.991924,TickerHound,3,startup,1,3,7,35,3,11,77,550
494,5cd453a1e74b56f50369c8d1,web,New York,USA,2009,"{'type': 'Point', 'coordinates': [-71.24762, 42.275263]}",42.275263,-71.24762,BrandYourself,22,startup,1,1,1,1,22,22,22,22
495,5cd453a1e74b56f50369c8d2,games_video,Toronto,CAN,2005,"{'type': 'Point', 'coordinates': [-79.3995384, 43.7123092]}",43.7123092,-79.3995384,LyricFind,15,startup,2,2,2,2,40,40,40,40
496,5cd453a1e74b56f50369c8d3,web,St Albans,GBR,2007,"{'type': 'Point', 'coordinates': [-0.280535, 51.750141]}",51.750141,-0.280535,Cloudcity,40,startup,1,1,1,1,40,40,40,40
497,5cd453a1e74b56f50369c8d4,software,Reston,USA,2005,"{'type': 'Point', 'coordinates': [-77.220779, 38.875876]}",38.875876,-77.220779,AFrame Digital,10,startup,1,1,1,1,10,10,10,10
498,5cd453a1e74b56f50369c8d5,web,Van Nuys,USA,2010,"{'type': 'Point', 'coordinates': [-74.294395, 40.650291]}",40.650291,-74.294395,CollegeConvo,2,startup,2,2,2,3,5,5,5,8
499,5cd453a1e74b56f50369c8d6,web,Las Vegas,USA,2008,"{'type': 'Point', 'coordinates': [-115.246776, 36.233048]}",36.233048,-115.246776,iPlaceBook,1,startup,1,1,1,1,1,1,1,1
500,5cd453a1e74b56f50369c8d7,web,New York,USA,2008,"{'type': 'Point', 'coordinates': [-74.007072, 40.714521]}",40.714521,-74.007072,Strateer,2,startup,1,2,6,14,2,7,55,270
501,5cd453a1e74b56f50369c8d8,software,Salt Lake City,USA,2005,"{'type': 'Point', 'coordinates': [-111.887733, 40.739109]}",40.739109,-111.887733,Mobile Rider,9,startup,1,1,1,1,9,9,9,9
502,5cd453a1e74b56f50369c8d9,web,San Francisco,USA,2006,"{'type': 'Point', 'coordinates': [-122.420903, 37.796164]}",37.796164,-122.420903,StartForce,21,startup,2,4,4,40,26,50,50,332
503,5cd453a1e74b56f50369c8da,games_video,Bologna,ITA,2006,"{'type': 'Point', 'coordinates': [11.349231, 44.494446]}",44.494446,11.349231,Jungle Jam Tv,1,startup,1,1,1,1,1,1,1,1
504,5cd453a1e74b56f50369c8db,web,Mississauga,CAN,2008,"{'type': 'Point', 'coordinates': [-79.603622, 43.657979]}",43.657979,-79.603622,Plurk,7,startup,1,1,1,1,7,7,7,7
505,5cd453a1e74b56f50369c8dc,software,Irvine,USA,2006,"{'type': 'Point', 'coordinates': [-117.73424, 33.647105]}",33.647105,-117.73424,BrandDoozie,20,startup,1,1,1,1,20,20,20,20
506,5cd453a1e74b56f50369c8dd,web,Boyton Beach,USA,2007,"{'type': 'Point', 'coordinates': [-80.057157, 26.527099]}",26.527099,-80.057157,MicroGiving,5,startup,1,1,2,2,5,5,30,30
507,5cd453a1e74b56f50369c8de,web,Los Angeles,USA,2006,"{'type': 'Point', 'coordinates': [-118.255804, 34.039585]}",34.039585,-118.255804,simple season,5,startup,1,1,1,8,5,5,5,167
508,5cd453a1e74b56f50369c8df,software,Knoxville,USA,2007,"{'type': 'Point', 'coordinates': [-84.084137, 35.921428]}",35.921428,-84.084137,Nexnet,6,startup,1,1,1,1,6,6,6,6
509,5cd453a1e74b56f50369c8e0,web,Citrus Heights,USA,2008,"{'type': 'Point', 'coordinates': [-121.267626, 38.692609]}",38.692609,-121.267626,Restyleme,2,startup,1,1,1,1,2,2,2,2
510,5cd453a1e74b56f50369c8e1,web,Seattle,USA,2007,"{'type': 'Point', 'coordinates': [-122.33501, 47.603357]}",47.603357,-122.33501,CultureMob,2,startup,5,12,14,20,98,159,164,200
511,5cd453a1e74b56f50369c8e2,web,Tarzana,USA,2006,"{'type': 'Point', 'coordinates': [-118.530535, 34.152678]}",34.152678,-118.530535,uCubd,4,startup,1,1,1,1,4,4,4,4
512,5cd453a1e74b56f50369c8e3,games_video,Miami,USA,2007,"{'type': 'Point', 'coordinates': [-80.166155, 25.887462]}",25.887462,-80.166155,Openfilm,35,startup,1,1,1,1,35,35,35,35
513,5cd453a1e74b56f50369c8e4,web,Haan,DEU,2006,"{'type': 'Point', 'coordinates': [7.034349, 51.211052]}",51.211052,7.034349,MyGreat,3,startup,1,1,1,1,3,3,3,3
514,5cd453a1e74b56f50369c8e5,web,Venice,USA,2008,"{'type': 'Point', 'coordinates': [-118.456709, 33.995974]}",33.995974,-118.456709,PerfectBusiness,10,startup,1,1,3,4,10,10,12,27
515,5cd453a1e74b56f50369c8e6,web,Sao Paulo,BRA,2008,"{'type': 'Point', 'coordinates': [-46.638818, -23.548943]}",-23.548943,-46.638818,Estilook,3,startup,2,2,2,2,10,10,10,10
516,5cd453a1e74b56f50369c8e7,web,Asnieres sur seine,FRA,2007,"{'type': 'Point', 'coordinates': [2.2860418, 48.9064804]}",48.9064804,2.2860418,SquareClock,10,startup,1,1,1,3,10,10,10,27
517,5cd453a1e74b56f50369c8e8,web,Saint Chamond,FRA,2006,"{'type': 'Point', 'coordinates': [4.580496, 45.509034]}",45.509034,4.580496,Wilogo,0,startup,1,1,1,1,0,0,0,0
518,5cd453a1e74b56f50369c8e9,software,Goshen,USA,2007,"{'type': 'Point', 'coordinates': [-85.8329972, 41.5849122]}",41.5849122,-85.8329972,RedPost,5,startup,2,2,2,2,10,10,10,10
519,5cd453a1e74b56f50369c8ea,software,Stockholm,SWE,2006,"{'type': 'Point', 'coordinates': [18.08897, 59.335897]}",59.335897,18.08897,Jalbum,9,startup,1,1,1,5,9,9,9,36
520,5cd453a1e74b56f50369c8eb,web,Boulder,USA,2008,"{'type': 'Point', 'coordinates': [-105.278025, 40.01831]}",40.01831,-105.278025,Passitto,3,startup,3,3,8,8,21,21,42,42
521,5cd453a1e74b56f50369c8ec,software,Bethesda,USA,2012,"{'type': 'Point', 'coordinates': [-77.026676, 38.989124]}",38.989124,-77.026676,Carfeine,5,startup,1,1,1,1,5,5,5,5
522,5cd453a1e74b56f50369c8ed,games_video,Moreno Valley,USA,2008,"{'type': 'Point', 'coordinates': [-117.249376, 33.921969]}",33.921969,-117.249376,Faneebo,1,startup,1,1,1,1,1,1,1,1
523,5cd453a1e74b56f50369c8ee,software,Annapolis,USA,2005,"{'type': 'Point', 'coordinates': [-76.503171, 38.97639]}",38.97639,-76.503171,Zenoss,40,startup,1,1,1,1,40,40,40,40
524,5cd453a1e74b56f50369c8ef,web,Palo Alto,USA,2011,"{'type': 'Point', 'coordinates': [-122.1612868, 37.4440981]}",37.4440981,-122.1612868,Ziippi,6,startup,8,11,21,28,45,52,110,142
525,5cd453a1e74b56f50369c8f0,software,Austin,USA,2005,"{'type': 'Point', 'coordinates': [-97.765313, 30.379593]}",30.379593,-97.765313,Zenoss,40,startup,1,1,1,1,40,40,40,40
